-0.291470179387978	-1.01980552032631	1
-0.28359341699394	-1.01103096160046	1
-0.275733174366917	-0.975119611529688	1
-0.27462498409676	-1.01535839108736	1
-0.315155990364919	-1.01662665240831	1
-0.291008578471986	-0.993677312317682	1
-0.305342638318495	-0.97048235876418	1
-0.326737550076485	-1.00811194314517	1
-0.290826129713487	-1.00250926343135	1
-0.288144470342519	-1.00265874413643	1
-0.280982441742586	-0.971003658267836	1
-0.275750514027079	-1.00453229762136	1
-0.294948703986805	-1.00139324630854	1
-0.308086311261159	-0.999254870698941	1
-0.295918555198085	-1.01248648110523	1
-0.279215498974603	-0.974260719726321	1
-0.32105915558832	-0.988724293570951	1
-0.277377127332975	-1.01323839629657	1
-0.293549443496684	-1.0237507756998	1
-0.291181081077323	-1.00229431742145	1
-0.318511108643589	-1.02751283102832	1
-0.281669925413477	-0.995816595999424	1
-0.289409618794602	-1.01474537805542	1
-0.27530780620781	-1.01087122029172	1
-0.310453476632417	-1.02176411336959	1
-0.298967399431983	-1.02121590812826	1
-0.301222466491481	-1.02831305637926	1
-0.326421180045865	-0.978758137038051	1
-0.315427247203263	-1.02284777661644	1
-0.291154531308187	-0.983622063748759	1
-0.304322943513181	-1.01525316993283	1
-0.277268862548907	-0.995391894084128	1
-0.300972708842282	-0.994304795298442	1
-0.268607316938115	-0.990628486689576	1
-0.277597163101821	-0.984332329445646	1
-0.292967069798567	-1.01413996317654	1
-0.308574238160372	-1.02373563882303	1
-0.303322871457707	-0.992590999027571	1
-0.269077712007001	-1.00999958541122	1
-0.277249771685897	-0.994997792729984	1
-0.324014207703969	-0.990272253802303	1
-0.319385172133638	-0.982150080664299	1
-0.297189768700253	-1.02873302045173	1
-0.294023595333932	-1.02047489549256	1
-0.296218178375176	-0.990970714648961	1
-0.323594928332811	-0.998480462754393	1
-0.307212536694063	-0.997433295959179	1
-0.318235085470366	-1.02391331163016	1
-0.301723145052401	-1.00660171583669	1
-0.298993345537816	-1.03417507782192	1
-0.304909233284695	-0.970245915603494	1
-0.314485934334399	-1.03063549291401	1
-0.314082757985753	-1.02074962193771	1
-0.291034429461521	-0.985346436481532	1
-0.286914605436465	-0.98786616649427	1
-0.330490082274512	-0.99968658248686	1
-0.266226619187611	-1.008729469297	1
-0.311243503341254	-0.982377622854087	1
-0.326113472121143	-1.01550282003796	1
-0.298098125786437	-0.98854607999684	1
-0.299784700072161	-1.0270431886474	1
-0.30073512695941	-0.977044854416792	1
-0.329897761210931	-1.00111957393373	1
-0.305625944676853	-1.0169790917143	1
-0.291657481244024	-1.00682215440649	1
-0.27726082973154	-1.00594646196353	1
-0.326778436038466	-1.00818575826737	1
-0.291808849909674	-0.990271042631682	1
-0.286071961590638	-0.981007442968316	1
-0.301332956684702	-0.971765840986702	1
-0.282824334397339	-1.02679681823023	1
-0.300522624663219	-0.980580394538607	1
-0.291274467985029	-1.02041471222763	1
-0.298661393538478	-0.967115482443891	1
-0.273550887537905	-1.01259580683343	1
-0.310116232779979	-0.986073213008843	1
-0.289953707491745	-0.971192605444173	1
-0.300128560633985	-0.98112230151143	1
-0.313748245059106	-1.01228202705237	1
-0.302696902070281	-0.999543077762745	1
-0.312773212313593	-0.98279923853153	1
-0.288749076953062	-1.02021532554743	1
-0.316602135112416	-1.00985569551275	1
-0.317962258774756	-1.00580182425663	1
-0.285044661887734	-1.00856856699407	1
-0.307563519510175	-0.966981359887231	1
-0.298531941609586	-1.03242804109988	1
-0.299483189168645	-1.02205306159246	1
-0.317712253470352	-0.983460215241989	1
-0.323955431452623	-1.01087462725613	1
-0.278238814067183	-0.988764585499773	1
-0.282854358867211	-0.993954651360672	1
-0.334170106535841	-1.00669593110445	1
-0.297266398333211	-1.01474890334409	1
-0.270263930208277	-1.01308799607937	1
-0.295669187144344	-0.995393595671275	1
-0.318309278468043	-1.00845097012025	1
-0.329727172505723	-0.99421119315842	1
-0.271983170884669	-0.997900905529798	1
-0.307494060989191	-0.987705466493658	1
-0.282096831809469	-0.970915161731126	1
-0.292914190168059	-1.02480518771106	1
-0.306584745858754	-0.983732774352506	1
-0.326195689683489	-1.0047473067709	1
-0.283070757881288	-0.971106063004465	1
-0.326552218808012	-1.01980114695916	1
-0.301979254475505	-0.97576875657314	1
-0.313201336859853	-1.01918544182116	1
-0.307283572993975	-1.01813420472327	1
-0.300095598798286	-1.00823105288206	1
-0.328931935193112	-0.990708173031784	1
-0.289009242847578	-0.993609466381936	1
-0.297249845700421	-0.979301177637226	1
-0.281163395229402	-1.01140720174426	1
-0.281041124927086	-0.973068149717399	1
-0.297660973297141	-1.00453292412745	1
-0.331227212425482	-1.00767203266177	1
-0.281220265213163	-1.00045617980917	1
-0.28455841928083	-0.991739999031445	1
-0.322890123183319	-0.99137983100177	1
-0.276578277056911	-0.981439500662029	1
-0.284694803198729	-1.00373572866721	1
-0.283729972653608	-0.999526120471666	1
-0.294609185120789	-1.03416063371108	1
-0.288936933895505	-1.02458297000166	1
-0.286896963593483	-1.01418466848728	1
-0.270302573646399	-0.982578780183732	1
-0.326775701191569	-0.980490390361463	1
-0.300945606121621	-0.984772162394703	1
-0.299540611866415	-1.00141178408218	1
-0.326828482948716	-0.9876653693719	1
-0.272401395827352	-1.01735748726447	1
-0.295000981775902	-0.989048424481077	1
-0.300598872560101	-0.993112003328389	1
-0.283481098627728	-0.97855438993396	1
-0.282144350583104	-0.97947051319932	1
-0.282863891136019	-1.01841150389842	1
-0.302660181391407	-1.00145602368768	1
-0.327636735489363	-1.00895288902458	1
-0.279127624602839	-0.973107270403721	1
-0.280271800166847	-1.02609368296182	1
-0.308482264233413	-1.00817403497769	1
-0.312350709144339	-0.983212879145227	1
-0.317155855066485	-1.00143152172721	1
-0.321369327354233	-0.984842158696491	1
-0.275665170616246	-0.987414024248704	1
-0.298784572636306	-0.980842393876505	1
-0.27765748038878	-0.978124547608991	1
-0.287404885074088	-0.971433864931649	1
-0.298048504856904	-0.969128821006533	1
-0.317999270696375	-0.989698454770933	1
-0.29223808357557	-0.997496619895495	1
-0.275870555833253	-1.01690955587836	1
-0.267201641719752	-1.01185769938554	1
-0.314084693348038	-0.999190612793936	1
-0.311767979817891	-0.999204125714087	1
-0.317511945992844	-0.971511333055849	1
-0.28034371982767	-1.01427096530524	1
-0.322001008103236	-0.976347982461287	1
-0.275882546425232	-0.979739377061118	1
-0.297142238092539	-1.0148530683231	1
-0.313390035192893	-0.988885739698634	1
