-0.293980918329114	-0.98352044452314	1
-0.313205382566098	-1.02636333234	1
-0.309514943614756	-1.01768586672971	1
-0.279380157701132	-1.02247185870462	1
-0.290314409086537	-0.993874257594695	1
-0.305911740499569	-0.976603136159189	1
-0.290819213336167	-0.983018109111454	1
-0.313141730728721	-0.992090561947024	1
-0.305152693266143	-1.02032416708521	1
-0.293947252444969	-0.966796350511594	1
-0.309290881280473	-1.02386051442708	1
-0.273662320256851	-1.00330882035606	1
-0.298627323868137	-0.993034676902782	1
-0.283793419744102	-0.995505920783873	1
-0.32239651847684	-1.0244482389577	1
-0.300880366917452	-1.00772642725814	1
-0.308681893630103	-1.01089598669772	1
-0.30841522550551	-0.975207623677643	1
-0.296100054444037	-0.994965286566318	1
-0.292884258093936	-0.995664398219074	1
-0.287367756151469	-1.02312207383777	1
-0.29631341805315	-1.03292195658873	1
-0.285640141079622	-0.998064368691213	1
-0.277794916185903	-1.01921698228013	1
-0.27236457099391	-1.01732354043476	1
-0.298217242735808	-0.971517931113314	1
-0.268635748482994	-0.992860290921413	1
-0.296987716924175	-1.01286806689464	1
-0.287956216608303	-1.01920497740292	1
-0.331105811542692	-0.99169019758629	1
-0.285996539324307	-0.987512309067241	1
-0.288019965821343	-0.994918999478724	1
-0.286396999290101	-1.02018026747741	1
-0.284120988940992	-0.987185962932883	1
-0.318469828615642	-1.01094227590933	1
-0.272470584152797	-1.01118633832428	1
-0.291546550323812	-1.0264649612217	1
-0.309173612991799	-0.984340218699235	1
-0.274245642512696	-1.01661301974664	1
-0.27975063521912	-0.981310736205864	1
-0.285462730053323	-1.01711810212254	1
-0.29517644319965	-0.98607973999737	1
-0.300321730914767	-1.00980334153201	1
-0.310464337143501	-1.01366640707046	1
-0.32179579064774	-1.00509731525161	1
-0.300775906879713	-1.03021288408956	1
-0.305429421224963	-1.01827920843063	1
-0.32720022876368	-1.02187944297869	1
-0.323237529119876	-0.997198831902322	1
-0.322264982167752	-1.02547795440815	1
-0.307310048271004	-0.980621106960386	1
-0.298281838236998	-0.985718014736548	1
-0.295596169311452	-0.998446773261437	1
-0.279820820693628	-1.01743735829544	1
-0.320399289728696	-0.995112838024921	1
-0.278154927654055	-0.985712053110384	1
-0.324885547554721	-0.982877362120552	1
-0.31111697424248	-0.985463076123286	1
-0.313879027168565	-0.981561344637646	1
-0.321661598295713	-0.994456244712087	1
-0.304689243222966	-1.02506361586652	1
-0.323680033585079	-1.00026050343772	1
-0.278342501747192	-1.02450687965993	1
-0.287146115109626	-1.01033742038372	1
-0.268279895733675	-1.00409029102995	1
-0.30918760509753	-0.978810602518587	1
-0.285724611486286	-1.0254708954065	1
-0.302401106791174	-0.971531827357278	1
-0.282159120848455	-1.02262855156399	1
-0.317890013639932	-1.00203528812759	1
-0.310837484724239	-0.992207710356676	1
-0.3100117890929	-1.02698279964454	1
-0.300133786700221	-0.997957859643049	1
-0.329935270360375	-0.99233028087762	1
-0.32060257512599	-1.02399391666065	1
-0.277973649526819	-1.00991567763887	1
-0.283880158845194	-0.971738616272334	1
-0.277353687773513	-0.989235846873619	1
-0.308851182974162	-1.03096961698877	1
-0.331155343527513	-0.991714955612681	1
-0.2948365247606	-0.997241484846624	1
-0.284566753106985	-1.00446385162516	1
-0.327687631389583	-1.00386583352802	1
-0.297314052895881	-1.00825694827376	1
-0.320350404768455	-0.978414372686206	1
-0.331281717200156	-0.995886163274348	1
-0.288078876100088	-0.971924998906268	1
-0.29626102041796	-0.987200031946235	1
-0.323040614229972	-1.01957479812032	1
-0.302701814508498	-0.990732483360987	1
-0.316863721331	-0.999234953104597	1
-0.272934214149282	-1.01270381887688	1
-0.311486141691405	-0.993653559449175	1
-0.307548085774988	-0.970939712621438	1
-0.292138329911963	-0.996026305305833	1
-0.302353679201582	-1.0282992860509	1
-0.315890382866124	-1.01472629246322	1
-0.287891759651505	-1.00065842297131	1
-0.334264612796381	-1.00378518782695	1
